2020-02-27 23:51:45,406 ERROR    myPIC macro not initialized correctly.
2020-02-28 00:02:45,113 ERROR    Pause button not found.
2020-02-28 00:02:47,124 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:02:47,126 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:02:47,126 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:02:47,127 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:02:47,127 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:02:48,070 ERROR    Pause button not found.
2020-02-28 00:02:50,174 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:02:50,176 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:02:50,176 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:02:50,177 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:02:50,178 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:02:51,072 ERROR    Pause button not found.
2020-02-28 00:02:53,222 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:02:53,224 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:02:53,224 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:02:53,225 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:02:53,225 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:02:54,199 ERROR    Pause button not found.
2020-02-28 00:02:56,248 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:02:56,250 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:02:56,251 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:02:56,251 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:02:56,252 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:02:57,179 ERROR    Pause button not found.
2020-02-28 00:02:59,291 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:02:59,293 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:02:59,293 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:02:59,294 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:02:59,295 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:00,228 ERROR    Pause button not found.
2020-02-28 00:03:02,344 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:02,345 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:02,346 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:02,347 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:02,347 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:03,258 ERROR    Pause button not found.
2020-02-28 00:03:05,390 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:05,392 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:05,392 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:05,393 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:05,394 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:06,297 ERROR    Pause button not found.
2020-02-28 00:03:08,432 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:08,432 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:08,432 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:08,432 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:08,432 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:09,341 ERROR    Pause button not found.
2020-02-28 00:03:11,459 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:11,461 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:11,461 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:11,462 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:11,463 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:12,366 ERROR    Pause button not found.
2020-02-28 00:03:14,500 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:14,502 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:14,502 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:14,503 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:14,504 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:15,447 ERROR    Pause button not found.
2020-02-28 00:03:17,534 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:17,536 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:17,536 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:17,537 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:17,538 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:18,423 ERROR    Pause button not found.
2020-02-28 00:03:20,534 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:20,536 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:20,537 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:20,537 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:20,538 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:21,526 ERROR    Pause button not found.
2020-02-28 00:03:23,588 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:03:23,588 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:03:23,588 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:03:23,588 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:03:23,588 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:03:24,646 ERROR    Pause button not found.
2020-02-28 00:05:17,401 INFO     AutoImage script initialized in False
2020-02-28 00:05:17,437 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:05:17,440 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:05:17,440 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:05:17,441 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:05:17,441 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:05:18,572 ERROR    Pause button not found.
2020-02-28 00:05:20,458 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:05:20,460 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:05:20,461 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:05:20,462 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:05:20,462 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:05:21,383 ERROR    Pause button not found.
2020-02-28 00:05:23,549 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:05:23,550 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:05:23,551 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:05:23,552 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:05:23,553 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:05:24,671 ERROR    Pause button not found.
2020-02-28 00:05:26,579 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:05:26,581 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:05:26,582 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:05:26,583 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:05:26,583 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:05:27,557 ERROR    Pause button not found.
2020-02-28 00:05:37,494 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:05:37,494 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:05:37,494 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:05:37,494 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:05:37,494 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:05:59,994 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:05:59,995 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:05:59,996 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:05:59,996 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:05:59,997 DEBUG    STREAM b'IDAT' 91 1502
2020-02-28 00:07:47,296 DEBUG    STREAM b'IHDR' 16 13
2020-02-28 00:07:47,297 DEBUG    STREAM b'sRGB' 41 1
2020-02-28 00:07:47,297 DEBUG    STREAM b'gAMA' 54 4
2020-02-28 00:07:47,298 DEBUG    STREAM b'pHYs' 70 9
2020-02-28 00:07:47,299 DEBUG    STREAM b'IDAT' 91 964
2020-02-28 00:13:53,582 INFO     AutoImage script initialized in False
2020-02-28 00:13:54,604 ERROR    Pause button not found.
2020-02-28 00:13:57,553 ERROR    Pause button not found.
2020-02-28 00:14:00,729 ERROR    Pause button not found.
2020-02-28 00:14:03,780 ERROR    Pause button not found.
2020-02-28 00:14:20,322 ERROR    Pause button not found.
2020-02-28 00:14:22,753 ERROR    Pause button not found.
2020-02-28 00:14:25,407 ERROR    Pause button not found.
2020-02-28 00:14:28,135 ERROR    Pause button not found.
2020-02-28 00:14:30,770 ERROR    Pause button not found.
2020-02-28 00:14:33,838 ERROR    Pause button not found.
2020-02-28 00:14:36,852 ERROR    Pause button not found.
2020-02-28 00:15:53,398 INFO     AutoImage script initialized in False
2020-02-28 00:16:38,713 INFO     AutoImage script initialized in False
2020-02-28 00:16:53,729 INFO     New image found at: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-02-28 00:16:53,729 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\drift_corr_hyperstack.tiff
2020-02-28 00:16:53,729 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-02-28 00:21:03,624 INFO     AutoImage script initialized in False
2020-02-28 00:21:03,625 INFO     New image found at: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-02-28 00:21:03,628 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-02-28 00:21:03,628 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-02-28 00:21:06,599 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-03 16:54:53,824 INFO     AutoImage script initialized in False
2020-03-03 16:54:55,489 ERROR    Pause button not found.
2020-03-03 16:54:58,764 ERROR    Pause button not found.
2020-03-03 17:11:18,267 INFO     AutoImage script initialized in False
2020-03-03 17:11:20,249 ERROR    Pause button not found.
2020-03-03 17:11:23,850 ERROR    Pause button not found.
2020-03-03 17:24:45,885 INFO     AutoImage script initialized in False
2020-03-03 17:38:01,224 INFO     Status updated to: {'command': 'test', 'current_well': 'A2'}
2020-03-03 17:38:37,912 INFO     AutoImage script initialized in False
2020-03-03 17:38:44,641 INFO     Status updated to: {'command': 'robot', 'current_well': 'A2'}
2020-03-03 18:00:53,487 INFO     AutoImage script initialized in False
2020-03-03 21:23:46,349 INFO     Waiting for imaging
2020-03-03 21:23:56,834 INFO     Waiting for imaging
2020-03-03 21:23:59,309 INFO     Waiting for imaging
2020-03-03 21:24:01,840 INFO     Waiting for imaging
2020-03-03 21:24:04,325 INFO     Waiting for imaging
2020-03-03 21:24:06,743 INFO     Waiting for imaging
2020-03-03 21:24:09,205 INFO     Waiting for imaging
2020-03-03 21:24:11,724 INFO     Waiting for imaging
2020-03-03 21:24:14,207 INFO     Waiting for imaging
2020-03-03 21:24:16,640 INFO     Waiting for imaging
2020-03-03 21:24:19,080 INFO     Waiting for imaging
2020-03-03 21:24:21,544 INFO     Waiting for imaging
2020-03-03 21:24:24,395 INFO     Waiting for imaging
2020-03-03 21:24:26,916 INFO     Waiting for imaging
2020-03-03 21:28:41,173 INFO     Waiting for imaging
2020-03-03 21:28:44,654 INFO     Waiting for imaging
2020-03-03 21:28:47,971 INFO     Waiting for imaging
2020-03-04 21:17:10,388 INFO     AutoImage script initialized in False
2020-03-04 21:19:54,816 INFO     AutoImage script initialized in False
2020-03-04 21:20:02,447 INFO     AutoImage script initialized in False
2020-03-04 21:21:52,696 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:21:52,698 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:21:52,915 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:21:52,916 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:21:53,084 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:21:53,087 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:21:56,390 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:21:56,475 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:21:56,528 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:22:52,582 INFO     AutoImage script initialized in False
2020-03-04 21:23:06,618 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:06,621 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:06,665 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:06,665 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:06,666 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:06,666 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:06,803 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:06,803 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:23:10,020 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:23:10,113 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:23:10,223 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:23:10,555 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:24:14,926 INFO     AutoImage script initialized in False
2020-03-04 21:25:20,306 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:20,306 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:20,421 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:20,422 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:21,241 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:21,242 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:21,335 INFO     Template image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:21,336 INFO     New image: P:\Kai\20200206_Exp313-LSM780M2-BS1_BS2_seq_tests\template_DE_W0001_P0001\template_DE_1_W0001_P0001_T0001.czi
2020-03-04 21:25:24,272 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:25:24,348 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:25:24,518 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
2020-03-04 21:25:24,682 INFO     Finished registering, newX, newY, newZ: 256.0 256.0 14.5
